C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_52_425.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_52_425.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_52_425.jpg, 0, 0, 0, 8.315474E-05
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_52_530.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_52_530.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_52_530.jpg, 0, 0, 0, 8.485846E-05
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_52_631.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_52_631.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_52_631.jpg, 0, 0, 0, 3.731769E-05
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_52_733.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_52_733.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_52_733.jpg, 0, 0, 0, 4.816779E-05
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_52_839.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_52_839.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_52_839.jpg, 0, 0, 0, 4.792397E-05
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_52_942.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_52_942.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_52_942.jpg, 0, 0, 0, 4.043818E-05
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_53_043.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_53_043.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_53_043.jpg, 0, 0, 0, 8.713511E-05
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_53_144.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_53_144.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_53_144.jpg, 0, 0, 0, 6.378305E-05
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_53_246.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_53_246.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_53_246.jpg, 0, 0, 0, 0.0001011535
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_53_349.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_53_349.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_53_349.jpg, 0, 0, 0, 5.494808E-05
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_53_449.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_53_449.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_53_449.jpg, 0, 0, 0, 8.417841E-05
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_53_549.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_53_549.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_53_549.jpg, 0, 0, 0, 3.947712E-05
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_53_654.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_53_654.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_53_654.jpg, 0, 0, 0, 5.976342E-05
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_53_759.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_53_759.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_53_759.jpg, 0, 0.1897437, 0, 0.116579
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_53_864.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_53_864.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_53_864.jpg, 0, 0.3252066, 0, 0.5884949
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_53_967.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_53_967.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_53_967.jpg, 0, 0.0255039, 0, 0.7425995
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_54_071.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_54_071.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_54_071.jpg, 0, 0, 0, 0.7666361
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_54_175.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_54_175.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_54_175.jpg, 0, 0, 0, 0.7928429
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_54_275.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_54_275.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_54_275.jpg, -0.1115382, 0, 0, 0.8182864
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_54_380.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_54_380.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_54_380.jpg, -0.2533704, 0, 0, 0.8452907
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_54_485.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_54_485.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_54_485.jpg, 0, 0, 0, 0.8707628
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_54_591.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_54_591.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_54_591.jpg, 0, 0.0928866, 0, 0.9141175
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_54_695.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_54_695.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_54_695.jpg, 0, 0.3925122, 0, 1.273541
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_54_798.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_54_798.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_54_798.jpg, 0, 0.6984569, 0, 2.047183
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_54_900.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_54_900.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_54_900.jpg, 0, 1, 0, 3.407439
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_55_001.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_55_001.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_55_001.jpg, 0, 1, 0, 4.613556
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_55_106.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_55_106.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_55_106.jpg, -0.2989587, 1, 0, 5.790922
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_55_208.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_55_208.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_55_208.jpg, -0.2551764, 1, 0, 6.94782
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_55_309.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_55_309.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_55_309.jpg, 0, 0.9178299, 0, 8.09127
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_55_409.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_55_409.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_55_409.jpg, 0, 0.6148465, 0, 8.92469
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_55_514.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_55_514.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_55_514.jpg, 0, 0.3158911, 0, 9.393025
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_55_619.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_55_619.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_55_619.jpg, 0, 0, 0, 9.474939
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_55_724.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_55_724.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_55_724.jpg, 0, 0, 0, 9.418544
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_55_825.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_55_825.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_55_825.jpg, -0.1319628, 0, 0, 9.36071
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_55_926.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_55_926.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_55_926.jpg, -0.403695, 0, 0, 9.255435
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_56_027.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_56_027.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_56_027.jpg, -0.1015818, 0, 0, 9.204574
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_56_127.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_56_127.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_56_127.jpg, 0, 0, 0, 9.142829
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_56_228.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_56_228.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_56_228.jpg, 0, 0.1418667, 0, 9.143764
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_56_331.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_56_331.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_56_331.jpg, 0, 0.448473, 0, 9.491455
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_56_434.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_56_434.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_56_434.jpg, 0, 0.7527453, 0, 10.20522
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_56_538.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_56_538.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_56_538.jpg, -0.0642954, 1, 0, 11.58754
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_56_640.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_56_640.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_56_640.jpg, -0.3706569, 1, 0, 12.51705
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_56_744.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_56_744.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_56_744.jpg, -0.5367276, 1, 0, 13.58688
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_56_848.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_56_848.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_56_848.jpg, -0.2340765, 1, 0, 14.73457
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_56_948.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_56_948.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_56_948.jpg, 0, 0.9146587, 0, 15.61444
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_57_053.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_57_053.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_57_053.jpg, 0, 1, 0, 16.82595
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_57_158.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_57_158.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_57_158.jpg, -0.0211791, 1, 0, 18.1492
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_57_261.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_57_261.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_57_261.jpg, -0.3295749, 1, 0, 19.02777
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_57_365.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_57_365.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_57_365.jpg, -0.627546, 1, 0, 20.04291
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_57_465.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_57_465.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_57_465.jpg, -0.3578945, 0.7146899, 0, 20.80575
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_57_569.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_57_569.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_57_569.jpg, -0.06157131, 0.4183667, 0, 21.41483
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_57_670.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_57_670.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_57_670.jpg, 0, 0.1164379, 0, 21.4476
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_57_773.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_57_773.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_57_773.jpg, 0, 0, 0, 21.42033
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_57_875.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_57_875.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_57_875.jpg, 0, 0, 0, 21.04012
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_57_977.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_57_977.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_57_977.jpg, 0, 0, 0, 21.16786
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_58_078.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_58_078.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_58_078.jpg, 0, 0, 0, 20.9931
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_58_179.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_58_179.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_58_179.jpg, 0, 0, 0, 20.55741
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_58_279.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_58_279.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_58_279.jpg, -0.0645207, 0, 0, 20.70343
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_58_381.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_58_381.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_58_381.jpg, -0.3714522, 0, 0, 20.20195
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_58_484.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_58_484.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_58_484.jpg, -0.3482877, 0, 0, 20.27891
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_58_584.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_58_584.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_58_584.jpg, -0.06045, 0, 0, 19.81166
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_58_686.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_58_686.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_58_686.jpg, 0, 0, 0, 19.99859
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_58_791.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_58_791.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_58_791.jpg, 0, 0, 0, 19.52234
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_58_892.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_58_892.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_58_892.jpg, 0, 0, 0, 19.77721
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_58_995.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_58_995.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_58_995.jpg, 0, 0, 0, 19.24158
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_59_096.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_59_096.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_59_096.jpg, -0.2533074, 0, 0, 19.50356
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_59_198.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_59_198.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_59_198.jpg, -0.6111009, 0, 0, 19.14069
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_59_302.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_59_302.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_59_302.jpg, -0.5555149, 0, 0, 18.4909
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_59_405.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_59_405.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_59_405.jpg, -0.2594167, 0, 0, 18.82276
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_59_506.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_59_506.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_59_506.jpg, 0, 0, 0, 18.24859
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_59_607.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_59_607.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_59_607.jpg, 0, 0, 0, 18.59475
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_59_711.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_59_711.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_59_711.jpg, -0.0622455, 0.1653744, 0, 18.07469
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_59_816.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_59_816.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_59_816.jpg, 0, 0, 0, 18.48155
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_43_59_917.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_43_59_917.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_43_59_917.jpg, 0, 0, 0, 17.8909
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_44_00_018.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_44_00_018.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_44_00_018.jpg, -0.3034119, 0, 0, 17.75125
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_44_00_121.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_44_00_121.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_44_00_121.jpg, -0.6100281, 0, 0, 17.93646
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_44_00_224.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_44_00_224.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_44_00_224.jpg, -0.9198667, 0, 0, 17.12812
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_44_00_326.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_44_00_326.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_44_00_326.jpg, -0.9168007, 0, 0, 17.25994
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_44_00_515.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_44_00_515.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_44_00_515.jpg, -0.3346648, 0, 0, 16.64059
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_44_00_774.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_44_00_774.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_44_00_774.jpg, 0, 0, 0, 16.86366
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_44_00_884.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_44_00_884.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_44_00_884.jpg, 0, 0, 0, 16.77054
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_44_01_017.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_44_01_017.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_44_01_017.jpg, 0, 0, 0, 16.68791
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_44_01_122.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_44_01_122.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_44_01_122.jpg, 0, 0, 0, 16.56367
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_44_01_228.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_44_01_228.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_44_01_228.jpg, 0, 0, 0, 15.94749
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_44_01_333.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_44_01_333.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_44_01_333.jpg, -0.2837682, 0, 0, 16.36032
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_44_01_436.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_44_01_436.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_44_01_436.jpg, -0.5742252, 0, 0, 15.65948
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_44_01_537.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_44_01_537.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_44_01_537.jpg, -0.8757276, 0, 0, 15.80057
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_44_01_641.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_44_01_641.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_44_01_641.jpg, -0.6162024, 0, 0, 15.66207
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_44_01_741.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_44_01_741.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_44_01_741.jpg, -0.3152978, 0, 0, 15.10285
C:\Users\Shreyas\data\IMG\center_2021_04_23_18_44_01_848.jpg, C:\Users\Shreyas\data\IMG\left_2021_04_23_18_44_01_848.jpg, C:\Users\Shreyas\data\IMG\right_2021_04_23_18_44_01_848.jpg, -0.01536685, 0, 0, 15.52414
